Decade,UN_Geosheme_Subregion,Disaster_Type,Climate_Scenario,Financial_mpact,Human_Impact,Disaster_Occurence
2030,Eastern Europe,Floods,2.0,39126411,481517,3
2030,Eastern Europe,Floods,3.0,65998920,739687,25
2030,Eastern Europe,Floods,4.0,48297251,321960,70
2030,Eastern Europe,Storms,1.0,55660462,593179,96
2030,Eastern Europe,Storms,2.0,56382154,391877,59
2030,Eastern Europe,Storms,3.0,30209537,393915,1
2030,Eastern Europe,Storms,4.0,34935431,722631,0
2030,Melanesia,Droughts,1.0,6028340,858292,43
2030,Melanesia,Droughts,2.0,26679589,377115,96
2030,Melanesia,Droughts,3.0,13559043,962551,1
2030,Melanesia,Droughts,4.0,22041712,1543,3
2030,Melanesia,Floods,1.0,21956907,518719,58
2030,Melanesia,Floods,2.0,6441209,675738,84
2030,Melanesia,Floods,3.0,9948178,269685,77
2030,Melanesia,Floods,4.0,92106860,741569,81
2030,Melanesia,Storms,1.0,65254616,872320,65
2030,Melanesia,Storms,2.0,49686936,464739,33
2030,Melanesia,Storms,3.0,32374147,467463,12
2030,Melanesia,Storms,4.0,18994108,641712,88
2030,Micronesia,Droughts,1.0,72372008,448807,56
2030,Micronesia,Droughts,2.0,36534544,836928,43
2030,Micronesia,Droughts,3.0,80550591,321948,55
2030,Micronesia,Droughts,4.0,13497160,466518,26
2030,Micronesia,Floods,1.0,49290082,965822,74
2030,Micronesia,Floods,2.0,18658909,62474,12
2030,Micronesia,Floods,3.0,61188172,59025,98
2030,Micronesia,Floods,4.0,76094964,930987,94
2030,Micronesia,Storms,1.0,40145863,721178,53
2030,Micronesia,Storms,2.0,32770999,973089,62
2030,Micronesia,Storms,3.0,87846376,448922,67
2030,Micronesia,Storms,4.0,23633442,315726,85
2030,Middle Africa,Droughts,1.0,82689475,293701,97
2030,Middle Africa,Droughts,2.0,72278821,720260,89
2030,Middle Africa,Droughts,3.0,31779566,949110,2
2030,Middle Africa,Droughts,4.0,29242342,851739,0
2030,Middle Africa,Floods,1.0,69027409,382236,68
2030,Middle Africa,Floods,2.0,28968714,729448,65
2030,Middle Africa,Floods,3.0,52371042,418945,1
2030,Middle Africa,Floods,4.0,79145501,255988,61
2030,Middle Africa,Storms,1.0,82813357,827195,71
2030,Middle Africa,Storms,2.0,32077665,990264,20
2030,Middle Africa,Storms,3.0,77979595,206817,48
2030,Middle Africa,Storms,4.0,39088967,475531,90
2030,Northern Africa,Droughts,1.0,65866572,361936,7
2030,Northern Africa,Droughts,2.0,6812581,925289,93
2030,Northern Africa,Droughts,3.0,23508432,365005,96
2030,Northern Africa,Droughts,4.0,32500486,263450,74
2030,Northern Africa,Floods,1.0,95791538,760662,15
2030,Northern Africa,Floods,2.0,36858551,277321,96
2030,Northern Africa,Floods,3.0,79392702,176963,59
2030,Northern Africa,Floods,4.0,43805984,504085,81
2030,Northern Africa,Storms,1.0,23660536,40701,29
2030,Northern Africa,Storms,2.0,37441306,483685,19
2030,Northern Africa,Storms,3.0,28935525,906321,63
2030,Northern Africa,Storms,4.0,4138468,510247,19
2030,Northern America,Droughts,1.0,78610623,670074,35
2030,Northern America,Droughts,2.0,6120227,604535,2
2030,Northern America,Droughts,3.0,79027615,99715,9
2030,Northern America,Droughts,4.0,92572474,77269,58
2030,Northern America,Floods,1.0,88354233,718544,27
2030,Northern America,Floods,2.0,78891454,944923,2
2030,Northern America,Floods,3.0,63335321,261106,20
2030,Northern America,Floods,4.0,83636243,110446,94
2030,Northern America,Storms,1.0,24653399,29090,5
2030,Northern America,Storms,2.0,63609504,247357,77
2030,Northern America,Storms,3.0,8725742,986374,0
2030,Northern America,Storms,4.0,34679612,745495,99
2030,Northern Europe,Droughts,1.0,77084234,382643,57
2030,Northern Europe,Droughts,2.0,49316457,511079,51
2030,Northern Europe,Droughts,3.0,74903090,441315,75
2030,Northern Europe,Droughts,4.0,15121335,67508,23
2030,Northern Europe,Floods,1.0,81869065,912598,11
2030,Northern Europe,Floods,2.0,44556346,650365,39
2030,Northern Europe,Floods,3.0,82106558,156115,0
2030,Northern Europe,Floods,4.0,97541292,336228,71
2030,Northern Europe,Storms,1.0,10744966,385994,56
2030,Northern Europe,Storms,2.0,47346168,845784,56
2030,Northern Europe,Storms,3.0,49219873,911848,92
2030,Northern Europe,Storms,4.0,19880143,904143,6
2030,Polynesia,Droughts,1.0,62744044,552068,36
2030,Polynesia,Droughts,2.0,38031627,693790,29
2030,Polynesia,Droughts,3.0,1297373,623621,73
2030,Polynesia,Droughts,4.0,48985218,144070,33
2030,Polynesia,Floods,1.0,25409238,926826,54
2030,Polynesia,Floods,2.0,17217533,450690,99
2030,Polynesia,Floods,3.0,94190984,666233,66
2030,Polynesia,Floods,4.0,3268926,204268,58
2030,Polynesia,Storms,1.0,56379931,986449,17
2030,Polynesia,Storms,2.0,82728291,68141,46
2030,Polynesia,Storms,3.0,1193930,133335,43
2030,Polynesia,Storms,4.0,34612242,44262,0
2030,South America,Droughts,1.0,37473861,660982,96
2030,South America,Droughts,2.0,17497620,895867,44
2030,South America,Droughts,3.0,53469507,208266,57
2030,South America,Droughts,4.0,21050812,38971,8
2030,South America,Floods,1.0,19603752,618515,83
2030,South America,Floods,2.0,84959206,398189,73
2030,South America,Floods,3.0,45302763,98508,71
2030,South America,Floods,4.0,56358688,394791,96
2030,South America,Storms,1.0,24240034,220291,76
2030,South America,Storms,2.0,61067282,20925,79
2030,South America,Storms,3.0,1061817,18235,73
2030,South America,Storms,4.0,47348652,640029,16
2030,South-Eastern Asia,Droughts,1.0,33935056,916176,58
2030,South-Eastern Asia,Droughts,2.0,95751705,95498,63
2030,South-Eastern Asia,Droughts,3.0,39816162,387092,34
2030,South-Eastern Asia,Droughts,4.0,15122175,813407,90
2030,South-Eastern Asia,Floods,1.0,87173332,200863,38
2030,South-Eastern Asia,Floods,2.0,89182144,586695,42
2030,South-Eastern Asia,Floods,3.0,55625900,189792,6
2030,South-Eastern Asia,Floods,4.0,19034664,271078,79
2030,South-Eastern Asia,Storms,1.0,31012022,176642,76
2030,South-Eastern Asia,Storms,2.0,16076677,73519,58
2030,South-Eastern Asia,Storms,3.0,99158112,976747,39
2030,South-Eastern Asia,Storms,4.0,25447055,856292,26
2030,Southern Africa,Droughts,1.0,27139110,773461,67
2030,Southern Africa,Droughts,2.0,18564408,286296,35
2030,Southern Africa,Droughts,3.0,4402164,178839,79
2030,Southern Africa,Droughts,4.0,393738,424534,83
2030,Southern Africa,Floods,1.0,42525185,645972,21
2030,Southern Africa,Floods,2.0,37123685,446169,2
2030,Southern Africa,Floods,3.0,58320271,497371,91
2030,Southern Africa,Floods,4.0,11144070,551204,57
2030,Southern Africa,Storms,1.0,22561665,388912,67
2030,Southern Africa,Storms,2.0,31724162,9411,11
2030,Southern Africa,Storms,3.0,40564275,572226,69
2030,Southern Africa,Storms,4.0,50918941,381884,54
2030,Southern Asia,Droughts,1.0,33535435,792064,9
2030,Southern Asia,Droughts,2.0,87936658,691687,38
2030,Southern Asia,Droughts,3.0,39504023,754091,86
2030,Southern Asia,Droughts,4.0,85636199,386204,39
2030,Southern Asia,Floods,1.0,95722343,45169,26
2030,Southern Asia,Floods,2.0,82371778,177063,51
2030,Southern Asia,Floods,3.0,3584990,707524,67
2030,Southern Asia,Floods,4.0,75208548,74276,81
2030,Southern Asia,Storms,1.0,75238435,167287,83
2030,Southern Asia,Storms,2.0,27135849,72130,18
2030,Southern Asia,Storms,3.0,19573314,465509,7
2030,Southern Asia,Storms,4.0,78298657,851659,8
2030,Southern Europe,Droughts,1.0,80148097,793531,35
2030,Southern Europe,Droughts,2.0,7934327,351494,25
2030,Southern Europe,Droughts,3.0,94641354,775946,69
2030,Southern Europe,Droughts,4.0,6486876,69378,17
2030,Southern Europe,Floods,1.0,65753307,719433,97
2030,Southern Europe,Floods,2.0,40212830,367527,38
2030,Southern Europe,Floods,3.0,75028960,682475,39
2030,Southern Europe,Floods,4.0,70958930,869912,96
2030,Southern Europe,Storms,1.0,83263485,475621,72
2030,Southern Europe,Storms,2.0,31987854,564702,22
2030,Southern Europe,Storms,3.0,98440684,282461,45
2030,Southern Europe,Storms,4.0,85721240,52403,9
2030,Western Africa,Droughts,1.0,86764064,540718,73
2030,Western Africa,Droughts,2.0,39826630,991703,3
2030,Western Africa,Droughts,3.0,21903776,85352,58
2030,Western Africa,Droughts,4.0,83479630,188076,21
2030,Western Africa,Floods,1.0,40038340,242716,64
2030,Western Africa,Floods,2.0,58113587,342234,76
2030,Western Africa,Floods,3.0,75348647,221425,84
2030,Western Africa,Floods,4.0,78136000,96871,2
2030,Western Africa,Storms,1.0,73389481,501037,49
2030,Western Africa,Storms,2.0,95515058,822152,13
2030,Western Africa,Storms,3.0,79208550,184630,62
2030,Western Africa,Storms,4.0,20838774,346673,60
2030,Western Asia,Droughts,1.0,95005342,63478,75
2030,Western Asia,Droughts,2.0,55115082,554551,31
2030,Western Asia,Droughts,3.0,95922228,126298,16
2030,Western Asia,Droughts,4.0,45738437,893609,46
2030,Western Asia,Floods,1.0,75958665,764644,41
2030,Western Asia,Floods,2.0,55097682,89723,72
2030,Western Asia,Floods,3.0,78133594,604633,84
2030,Western Asia,Floods,4.0,55113361,231194,87
2030,Western Asia,Storms,1.0,70765969,543678,60
2030,Western Asia,Storms,2.0,46376346,290852,55
2030,Western Asia,Storms,3.0,42927608,221967,61
2030,Western Asia,Storms,4.0,43787253,999724,0
2030,Western Europe,Droughts,1.0,10716282,454259,24
2030,Western Europe,Droughts,2.0,22377908,354830,66
2030,Western Europe,Droughts,3.0,24209718,852026,77
2030,Western Europe,Droughts,4.0,96090357,320924,36
2030,Western Europe,Floods,1.0,35222178,670910,3
2030,Western Europe,Floods,2.0,42538483,173008,5
2030,Western Europe,Floods,3.0,30998338,125999,37
2030,Western Europe,Floods,4.0,19236922,504408,19
2030,Western Europe,Storms,1.0,9943079,697713,63
2030,Western Europe,Storms,2.0,55914132,127515,13
2030,Western Europe,Storms,3.0,15159018,412253,48
2030,Western Europe,Storms,4.0,79190109,796380,67
2040,Australia and New Zealand,Droughts,1.0,62525494,404693,40
2040,Australia and New Zealand,Droughts,2.0,30585788,524601,99
2040,Australia and New Zealand,Droughts,3.0,18519066,573300,88
2040,Australia and New Zealand,Droughts,4.0,53418210,488814,83
2040,Australia and New Zealand,Floods,1.0,49505870,916795,95
2040,Australia and New Zealand,Floods,2.0,62144692,38393,50
2040,Australia and New Zealand,Floods,3.0,9269052,351028,68
2040,Australia and New Zealand,Floods,4.0,42124290,6660,41
2040,Australia and New Zealand,Storms,1.0,18935547,201057,16
2040,Australia and New Zealand,Storms,2.0,36749677,870048,32
2040,Australia and New Zealand,Storms,3.0,44807620,206486,58
2040,Australia and New Zealand,Storms,4.0,43152127,799371,94
2040,Caribbean,Droughts,1.0,22034357,736538,44
2040,Caribbean,Droughts,2.0,24485040,289451,88
2040,Caribbean,Droughts,3.0,57878528,368191,94
2040,Caribbean,Droughts,4.0,49013665,36383,34
2040,Caribbean,Floods,1.0,66123944,559896,87
2040,Caribbean,Floods,2.0,26725521,376470,50
2040,Caribbean,Floods,3.0,477986,890680,77
2040,Caribbean,Floods,4.0,44063022,206984,3
2040,Caribbean,Storms,1.0,68745778,615596,86
2040,Caribbean,Storms,2.0,98926539,13603,72
2040,Caribbean,Storms,3.0,10640750,192239,22
2040,Caribbean,Storms,4.0,37233959,971631,84
2040,Central America,Droughts,1.0,84280274,255737,36
2040,Central America,Droughts,2.0,61053025,752633,46
2040,Central America,Droughts,3.0,99188676,489741,84
2040,Central America,Droughts,4.0,85994177,947395,17
2040,Central America,Floods,1.0,74339792,437,59
2040,Central America,Floods,2.0,44706060,541561,84
2040,Central America,Floods,3.0,27897563,108814,1
2040,Central America,Floods,4.0,40765644,403285,71
2040,Central America,Storms,1.0,55451723,653401,94
2040,Central America,Storms,2.0,30114360,966829,90
2040,Central America,Storms,3.0,69589922,783438,65
2040,Central America,Storms,4.0,91984912,29223,96
2040,Central Asia,Droughts,1.0,29110316,759829,6
2040,Central Asia,Droughts,2.0,9080256,418193,40
2040,Central Asia,Droughts,3.0,70368133,178828,47
2040,Central Asia,Droughts,4.0,23592411,440148,62
2040,Central Asia,Floods,1.0,9078249,336242,52
2040,Central Asia,Floods,2.0,31098851,467695,67
2040,Central Asia,Floods,3.0,34310915,898181,44
2040,Central Asia,Floods,4.0,30289494,426412,98
2040,Central Asia,Storms,1.0,95569695,302144,45
2040,Central Asia,Storms,2.0,99640683,536269,75
2040,Central Asia,Storms,3.0,7650269,554810,3
2040,Central Asia,Storms,4.0,11545136,778945,73
2040,Eastern Africa,Droughts,1.0,79959354,16536,21
2040,Eastern Africa,Droughts,2.0,9689688,156097,4
2040,Eastern Africa,Droughts,3.0,12799608,598474,32
2040,Eastern Africa,Droughts,4.0,59888736,363484,64
2040,Eastern Africa,Floods,1.0,46429625,232860,30
2040,Eastern Africa,Floods,2.0,91933315,792685,31
2040,Eastern Africa,Floods,3.0,82592218,423597,34
2040,Eastern Africa,Floods,4.0,81972803,907884,3
2040,Eastern Africa,Storms,1.0,75293121,1277,0
2040,Eastern Africa,Storms,2.0,37229996,281079,11
2040,Eastern Africa,Storms,3.0,32052146,518019,24
2040,Eastern Africa,Storms,4.0,64619775,145232,64
2040,Eastern Asia,Droughts,1.0,7455294,63346,99
2040,Eastern Asia,Droughts,2.0,30191565,265799,51
2040,Eastern Asia,Droughts,3.0,60398727,577427,27
2040,Eastern Asia,Droughts,4.0,49176552,958464,64
2040,Eastern Asia,Floods,1.0,17486145,832373,24
2040,Eastern Asia,Floods,2.0,27834369,646441,78
2040,Eastern Asia,Floods,3.0,44493575,723420,91
2040,Eastern Asia,Floods,4.0,85578646,765534,64
2040,Eastern Asia,Storms,1.0,52433750,280892,3
2040,Eastern Asia,Storms,2.0,53254715,167126,26
2040,Eastern Asia,Storms,3.0,38063399,184359,12
2040,Eastern Asia,Storms,4.0,32015537,943955,37
2040,Eastern Europe,Droughts,1.0,66862984,51926,22
2040,Eastern Europe,Droughts,2.0,89711572,380539,67
2040,Eastern Europe,Droughts,3.0,22178086,516816,53
2040,Eastern Europe,Droughts,4.0,225081,463293,24
2040,Eastern Europe,Floods,1.0,95276984,69868,34
2040,Eastern Europe,Floods,2.0,19422768,397197,73
2040,Eastern Europe,Floods,3.0,72111362,121634,91
2040,Eastern Europe,Floods,4.0,12888399,33700,12
2040,Eastern Europe,Storms,1.0,4821922,615928,90
2040,Eastern Europe,Storms,2.0,2809778,986094,81
2040,Eastern Europe,Storms,3.0,59888632,670049,25
2040,Eastern Europe,Storms,4.0,68749611,993705,41
2040,Melanesia,Droughts,1.0,37651430,551810,72
2040,Melanesia,Droughts,2.0,64948923,302733,53
2040,Melanesia,Droughts,3.0,21760362,809142,22
2040,Melanesia,Droughts,4.0,82746636,474210,17
2040,Melanesia,Floods,1.0,44168325,998411,36
2040,Melanesia,Floods,2.0,29534367,500171,10
2040,Melanesia,Floods,3.0,96087319,840142,31
2040,Melanesia,Floods,4.0,10913505,700328,62
2040,Melanesia,Storms,1.0,83283744,905837,88
2040,Melanesia,Storms,2.0,3856556,964852,37
2040,Melanesia,Storms,3.0,69203123,453666,76
2040,Melanesia,Storms,4.0,24277894,609900,55
2040,Micronesia,Droughts,1.0,81219321,262691,21
2040,Micronesia,Droughts,2.0,83735944,20717,96
2040,Micronesia,Droughts,3.0,75682101,927890,4
2040,Micronesia,Droughts,4.0,81062877,191985,85
2040,Micronesia,Floods,1.0,98838648,761255,53
2040,Micronesia,Floods,2.0,6269180,538669,30
2040,Micronesia,Floods,3.0,62701950,369668,78
2040,Micronesia,Floods,4.0,1160668,571333,15
2040,Micronesia,Storms,1.0,74179901,714572,29
2040,Micronesia,Storms,2.0,47997007,854488,40
2040,Micronesia,Storms,3.0,84699938,241553,79
2040,Micronesia,Storms,4.0,99390302,337907,35
2040,Middle Africa,Droughts,1.0,4645200,409348,81
2040,Middle Africa,Droughts,2.0,69872405,783044,4
2040,Middle Africa,Droughts,3.0,64594324,430248,66
2040,Middle Africa,Droughts,4.0,33981618,293202,66
2040,Middle Africa,Floods,1.0,3429328,862912,49
2040,Middle Africa,Floods,2.0,42653006,30692,63
2040,Middle Africa,Floods,3.0,55385861,245226,24
2040,Middle Africa,Floods,4.0,82231885,611331,48
2040,Middle Africa,Storms,1.0,56051287,374063,86
2040,Middle Africa,Storms,2.0,18600626,286427,11
2040,Middle Africa,Storms,3.0,43891728,228826,45
2040,Middle Africa,Storms,4.0,49527232,769146,88
2040,Northern Africa,Droughts,1.0,72235029,163523,77
2040,Northern Africa,Droughts,2.0,55894550,912739,94
2040,Northern Africa,Droughts,3.0,47716122,436602,14
2040,Northern Africa,Droughts,4.0,92863704,605213,6
2040,Northern Africa,Floods,1.0,2965583,821542,34
2040,Northern Africa,Floods,2.0,37975493,317603,34
2040,Northern Africa,Floods,3.0,37265549,952530,56
2040,Northern Africa,Floods,4.0,38171908,292938,40
2040,Northern Africa,Storms,1.0,77197552,585621,9
2040,Northern Africa,Storms,2.0,27188772,380143,25
2040,Northern Africa,Storms,3.0,14477667,500729,33
2040,Northern Africa,Storms,4.0,30991496,92879,15
2040,Northern America,Droughts,1.0,80142947,86411,33
2040,Northern America,Droughts,2.0,22857940,577262,46
2040,Northern America,Droughts,3.0,72412349,818596,14
2040,Northern America,Droughts,4.0,42099869,147844,41
2040,Northern America,Floods,1.0,55009302,300096,51
2040,Northern America,Floods,2.0,57927525,893759,0
2040,Northern America,Floods,3.0,62815164,680538,31
2040,Northern America,Floods,4.0,66129559,709363,36
2040,Northern America,Storms,1.0,32291679,295117,63
2040,Northern America,Storms,2.0,58269736,312307,98
2040,Northern America,Storms,3.0,4690085,777090,4
2040,Northern America,Storms,4.0,96279532,316541,11
2040,Northern Europe,Droughts,1.0,53680326,582786,17
2040,Northern Europe,Droughts,2.0,25470315,271329,36
2040,Northern Europe,Droughts,3.0,91214393,833899,14
2040,Northern Europe,Droughts,4.0,19857726,811238,56
2040,Northern Europe,Floods,1.0,17979511,278726,73
2040,Northern Europe,Floods,2.0,31295876,865287,96
2040,Northern Europe,Floods,3.0,80498466,877228,27
2040,Northern Europe,Floods,4.0,9322614,613489,3
2040,Northern Europe,Storms,1.0,97868526,742422,9
2040,Northern Europe,Storms,2.0,88269573,896165,23
2040,Northern Europe,Storms,3.0,81233263,507407,9
2040,Northern Europe,Storms,4.0,6863463,602152,76
2040,Polynesia,Droughts,1.0,72181365,47089,30
2040,Polynesia,Droughts,2.0,81940069,803790,53
2040,Polynesia,Droughts,3.0,80261997,263866,3
2040,Polynesia,Droughts,4.0,51270864,338946,18
2040,Polynesia,Floods,1.0,94875833,639495,57
2040,Polynesia,Floods,2.0,98264904,119143,37
2040,Polynesia,Floods,3.0,82396032,266708,74
2040,Polynesia,Floods,4.0,62380261,41399,11
2040,Polynesia,Storms,1.0,60574909,250008,56
2040,Polynesia,Storms,2.0,62377235,317068,73
2040,Polynesia,Storms,3.0,96919591,826740,92
2040,Polynesia,Storms,4.0,13705841,730605,18
2040,South America,Droughts,1.0,22384684,870936,46
2040,South America,Droughts,2.0,19552336,514753,77
2040,South America,Droughts,3.0,90823430,434944,72
2040,South America,Droughts,4.0,70098831,255680,52
2040,South America,Floods,1.0,66985392,587597,89
2040,South America,Floods,2.0,16997049,112396,44
2040,South America,Floods,3.0,15877940,662149,16
