Decade,UN_Geosheme_Subregion,Disaster_Type,RCP,Financial_Impact,Human_Impact,DO,Rain,°C
2030,Western Asia,Storms,8.5,269370000.0,74989.0,41,,21.0
2040,Western Asia,Storms,2.6,210240000.0,58528.0,32,,21.0
2040,Western Asia,Storms,4.5,295650000.0,82305.0,45,,21.0
2040,Western Asia,Storms,6.0,256230000.0,71331.0,39,,21.0
2040,Western Asia,Storms,8.5,177390000.0,49383.0,27,,22.0
2050,Western Asia,Storms,2.6,203670000.0,56699.0,31,,21.0
2050,Western Asia,Storms,4.5,243090000.0,67673.0,37,,21.0
2050,Western Asia,Storms,6.0,249660000.0,69502.0,38,,21.0
2050,Western Asia,Storms,8.5,203670000.0,56699.0,31,,22.0
2060,Western Asia,Storms,2.6,203670000.0,56699.0,31,,21.0
2060,Western Asia,Storms,4.5,190530000.0,53041.0,29,,22.0
2060,Western Asia,Storms,6.0,170820000.0,47554.0,26,,22.0
2060,Western Asia,Storms,8.5,203670000.0,56699.0,31,,23.0
2070,Western Asia,Storms,2.6,197100000.0,54870.0,30,,21.0
2070,Western Asia,Storms,4.5,177390000.0,49383.0,27,,22.0
2070,Western Asia,Storms,6.0,183960000.0,51212.0,28,,22.0
2070,Western Asia,Storms,8.5,164250000.0,45725.0,25,,24.0
2080,Western Asia,Storms,2.6,183960000.0,51212.0,28,,21.0
2080,Western Asia,Storms,4.5,177390000.0,49383.0,27,,22.0
2080,Western Asia,Storms,6.0,210240000.0,58528.0,32,,22.0
2080,Western Asia,Storms,8.5,236520000.0,65844.0,36,,24.0
2090,Western Asia,Storms,2.6,183960000.0,51212.0,28,,21.0
2090,Western Asia,Storms,4.5,177390000.0,49383.0,27,,22.0
2090,Western Asia,Storms,6.0,210240000.0,58528.0,32,,22.0
2090,Western Asia,Storms,8.5,236520000.0,65844.0,36,,24.0
2020,Western Europe,Storms,2.6,34850000.0,10727.0,17,,10.0
2020,Western Europe,Storms,4.5,34850000.0,10727.0,17,,10.0
2020,Western Europe,Storms,6.0,36900000.0,11358.0,18,,10.0
2020,Western Europe,Storms,8.5,38950000.0,11989.0,19,,11.0
2030,Western Europe,Storms,2.6,36900000.0,11358.0,18,,10.0
2030,Western Europe,Storms,4.5,36900000.0,11358.0,18,,11.0
2030,Western Europe,Storms,6.0,36900000.0,11358.0,18,,10.0
2030,Western Europe,Storms,8.5,43050000.0,13251.0,21,,11.0
2040,Western Europe,Storms,2.6,36900000.0,11358.0,18,,10.0
2040,Western Europe,Storms,4.5,43050000.0,13251.0,21,,11.0
2040,Western Europe,Storms,6.0,38950000.0,11989.0,19,,11.0
2040,Western Europe,Storms,8.5,41000000.0,12620.0,20,,11.0
2050,Western Europe,Storms,2.6,36900000.0,11358.0,18,,10.0
2050,Western Europe,Storms,4.5,38950000.0,11989.0,19,,11.0
2050,Western Europe,Storms,6.0,38950000.0,11989.0,19,,11.0
2050,Western Europe,Storms,8.5,32800000.0,10096.0,16,,12.0
2060,Western Europe,Storms,2.6,36900000.0,11358.0,18,,11.0
2060,Western Europe,Storms,4.5,36900000.0,11358.0,18,,11.0
2060,Western Europe,Storms,6.0,38950000.0,11989.0,19,,11.0
2060,Western Europe,Storms,8.5,34850000.0,10727.0,17,,12.0
2070,Western Europe,Storms,2.6,36900000.0,11358.0,18,,11.0
2070,Western Europe,Storms,4.5,38950000.0,11989.0,19,,11.0
2070,Western Europe,Storms,6.0,43050000.0,13251.0,21,,12.0
2070,Western Europe,Storms,8.5,47150000.0,14513.0,23,,13.0
2080,Western Europe,Storms,2.6,36900000.0,11358.0,18,,10.0
2080,Western Europe,Storms,4.5,41000000.0,12620.0,20,,11.0
2080,Western Europe,Storms,6.0,32800000.0,10096.0,16,,12.0
2080,Western Europe,Storms,8.5,57400000.0,17668.0,28,,13.0
2090,Western Europe,Storms,2.6,36900000.0,11358.0,18,,10.0
2090,Western Europe,Storms,4.5,41000000.0,12620.0,20,,11.0
2090,Western Europe,Storms,6.0,32800000.0,10096.0,16,,12.0
2090,Western Europe,Storms,8.5,57400000.0,17668.0,28,,13.0
